fid,X,Y,f,Intercept,AGRI_AREA_SURR,BUILT_AREA_SURR,NAT_AREA_BLOCK,INDUSTRIAL_AREA_BLOCK,SIARL_2_BLOCK,SIARL_9_SURR
1,8.481,45.309,0.7777777777777778,0.07445307061572734,0.2144355859314619,0.970444555654725,0.6892303546885522,0.6344339259038666,-2.5698314050025157,-0.2884481480233616
2,8.547,45.177,0.7407407407407407,0.3251211516921918,0.3057601241422379,0.8612620359616883,0.6742214839104563,0.6340488033381375,-2.6899333379892143,-0.4879826126439557
3,8.547,45.243,0.7407407407407407,0.17947469078394446,0.2567141916593982,0.9170638726964847,0.670892022210511,0.6342240786233965,-2.6217238490916603,-0.3538254792159786
4,8.547,45.309,0.8148148148148148,0.08779465516454663,0.22121468141184095,0.9752649911746161,0.693570766411079,0.6343969387012057,-2.6152697697792684,-0.3376455163548951
5,8.547,45.375,0.8148148148148148,0.0342211250154527,0.2186089379428881,0.9971481704045508,0.7011557360008194,0.6345673367874014,-2.5835143040922204,-0.28862403774388506
6,8.547,45.771,0.7037037037037037,-8.661931877441589,-6.009395264650077,5.706055103294169,3.1946932226424143,0.6355366067270619,-22.752922720251902,20.652078398687255
7,8.547,45.837,0.5555555555555556,-8.894123987903736,-5.786201825062198,5.956578891391384,2.0618768490731307,0.6356892235627375,-23.232674579879955,20.32540372478325
8,8.547,45.903,0.4444444444444444,-9.190770377133035,-5.435703182218275,6.140410336275673,2.141981297698291,0.6358393045437931,-23.723958516437367,19.957537153980372
9,8.613,45.045,0.7407407407407407,0.7290629289915731,0.47374510207659254,0.7686908256127926,0.6850327024302935,0.6336220978675665,-2.189836428909124,-0.6741279658799582
10,8.613,45.111,0.7407407407407407,0.5693910919796505,0.40564997569666994,0.8136443586232547,0.6837931739449381,0.6338096343778812,-2.517441282079045,-0.5973785565377212
11,8.613,45.177,0.7407407407407407,0.357588604628546,0.33928078317606625,0.8570440225976044,0.6862047736754464,0.6339947221343523,-2.6826914346953936,-0.5010947234925724
12,8.613,45.243,0.7777777777777778,0.16498871101509804,0.2872794367635185,0.9151561490515805,0.696087347009574,0.6341772780008487,-2.6805527232514725,-0.3935031024402011
13,8.613,45.309,0.8148148148148148,0.041453337054728714,0.2640784185551531,0.9656405671698973,0.704577109149469,0.6343572343089878,-2.6770722422062176,-0.3804126223333183
14,8.613,45.375,0.8148148148148148,-0.00784325362946221,0.2432504904121291,1.004651145819472,0.7071922875437971,0.634534537273222,-2.599026043590478,-0.28377072735517817
15,8.613,45.705,0.7037037037037037,-8.340261923760936,-5.67895530312173,5.350957200176663,6.666985442510093,0.635380168989964,-21.96011293049556,20.753689122261953
16,8.613,45.771,0.7037037037037037,-8.921123071695623,-5.697197347152443,5.5151828782096946,5.031440675349954,0.6355410324777905,-22.127603831385205,21.086637180316625
17,8.613,45.837,0.6296296296296297,-9.221117954351573,-5.491075838011611,5.72322963187041,2.9630824117120143,0.6356991479791843,-23.034949725652822,20.519995806249273
